record_id,date,city,item_name,category,veg_nonveg,street_price,app_price,price_gap,app_premium_percent,restaurant_name,platform,rating
259,2024-11-05,Bangalore,Manchurian,Street Food,Veg,88,128,,,Street Treats,Magicpin,4.1
260,2024-06-20,Kolkata,Veg Pulao,Rice,Veg,121,200,,,Spice Hub,Zomato,4.5
261,2024-08-09,Hyderabad,Sandwich,Fast Food,Veg,60,96,,,Paradise,Swiggy,3.9
262,2024-07-02,Kolkata,Veg Biryani,Biryani,Veg,173,277,,,Cafe Delight,Swiggy,3.9
263,2024-12-11,Hyderabad,Chicken Burger,Fast Food,Non-Veg,135,162,,,Paradise,Zomato,4.3
264,2024-09-10,Chennai,Idli,South Indian,Veg,33,40,,,Spice Hub,Swiggy,3.8
265,2024-07-04,Bangalore,Fried Rice,Rice,Veg,92,120,,,Pista House,Swiggy,4.1
266,2024-08-04,Mumbai,Pani Puri,Street Food,Veg,32,51,,,Tasty Corner,Magicpin,4.2
267,2024-09-27,Kolkata,Fried Rice,Rice,Veg,100,160,,,Food Junction,Zomato,4.6
268,2024-02-28,Delhi,Veg Pulao,Rice,Veg,106,180,,,Food Junction,Magicpin,4.1
269,2024-02-27,Mumbai,Tea,Beverage,Veg,11,19,,,Mehfil,Swiggy,3.9
270,2024-12-25,Chennai,Fried Rice,Rice,Veg,92,120,,,Spice Hub,Zomato,3.8
271,2024-12-21,Chennai,Manchurian,Street Food,Veg,82,127,,,Tasty Corner,Zomato,4.5
272,2024-06-21,Chennai,Sandwich,Fast Food,Veg,66,102,,,Mehfil,Zomato,4.6
273,2024-07-10,Bangalore,Noodles,Street Food,Veg,86,120,,,Street Treats,Zomato,4.4
274,2024-03-06,Mumbai,Veg Burger,Fast Food,Veg,89,125,,,Shah Ghouse,Magicpin,3.8
275,2024-12-24,Delhi,Chicken Burger,Fast Food,Non-Veg,134,181,,,Food Junction,Zomato,4.3
276,2024-05-27,Kolkata,Upma,South Indian,Veg,42,52,,,Pista House,Swiggy,4.0
277,2024-09-16,Bangalore,Upma,South Indian,Veg,40,56,,,Tasty Corner,Magicpin,3.9
278,2024-02-12,Delhi,Noodles,Street Food,Veg,96,154,,,Shah Ghouse,Zomato,4.7
279,2024-07-03,Kolkata,Upma,South Indian,Veg,35,49,,,Food Junction,Swiggy,4.3
280,2024-03-05,Delhi,Masala Dosa,South Indian,Veg,69,104,,,Pista House,Zomato,4.8
281,2024-02-08,Chennai,Pizza Slice,Fast Food,Veg,88,106,,,Spice Hub,Swiggy,4.5
282,2024-01-30,Mumbai,Veg Biryani,Biryani,Veg,143,186,,,Pista House,Zomato,3.9
283,2024-01-09,Chennai,Plain Dosa,South Indian,Veg,43,71,,,Food Junction,Swiggy,4.0
284,2024-11-18,Hyderabad,Veg Biryani,Biryani,Veg,134,201,,,Urban Bites,Magicpin,4.2
285,2024-12-23,Chennai,Vada,South Indian,Veg,35,52,,,Cafe Delight,Magicpin,4.5
286,2024-08-15,Mumbai,Veg Pulao,Rice,Veg,131,183,,,Mehfil,Magicpin,4.7
287,2024-10-21,Mumbai,Uttapam,South Indian,Veg,70,94,,,Mehfil,Swiggy,4.5
288,2024-12-17,Mumbai,French Fries,Fast Food,Veg,78,113,,,Cafe Delight,Swiggy,4.0
289,2024-08-17,Mumbai,Chicken Biryani,Biryani,Non-Veg,238,393,,,Spice Hub,Magicpin,4.3
290,2024-05-15,Kolkata,Coffee,Beverage,Veg,34,44,,,Paradise,Magicpin,4.1
291,2024-10-15,Delhi,Coffee,Beverage,Veg,34,53,,,Urban Bites,Swiggy,3.6
292,2024-11-29,Bangalore,Tea,Beverage,Veg,12,14,,,Paradise,Swiggy,4.4
293,2024-02-21,Bangalore,Momos,Street Food,Veg,83,116,,,Paradise,Swiggy,4.6
294,2024-08-28,Chennai,Chicken Biryani,Biryani,Non-Veg,209,272,,,Urban Bites,Magicpin,4.8
295,2024-12-29,Chennai,Coffee,Beverage,Veg,33,48,,,Urban Bites,Zomato,3.8
296,2024-12-14,Kolkata,Grilled Sandwich,Fast Food,Veg,102,122,,,Street Treats,Swiggy,4.4
297,2024-12-05,Delhi,Grilled Sandwich,Fast Food,Veg,95,147,,,Street Treats,Swiggy,4.3
298,2024-05-02,Bangalore,Noodles,Street Food,Veg,90,108,,,Street Treats,Magicpin,4.5
299,2024-09-25,Mumbai,Paneer Biryani,Biryani,Veg,175,245,,,Urban Bites,Magicpin,4.8
300,2024-04-20,Kolkata,French Fries,Fast Food,Veg,82,98,,,Tasty Corner,Zomato,3.8
301,2024-05-10,Mumbai,Masala Dosa,South Indian,Veg,79,126,,,Cafe Delight,Swiggy,4.5
302,2024-03-14,Chennai,Veg Pulao,Rice,Veg,128,186,,,Mehfil,Swiggy,3.8
303,2024-07-19,Delhi,Plain Dosa,South Indian,Veg,50,78,,,Tasty Corner,Zomato,4.3
304,2024-05-20,Delhi,Manchurian,Street Food,Veg,104,161,,,Food Junction,Zomato,4.4
305,2024-07-11,Mumbai,Chicken Biryani,Biryani,Non-Veg,192,317,,,Spice Hub,Zomato,3.9
306,2024-06-05,Kolkata,Idli,South Indian,Veg,34,42,,,Paradise,Swiggy,3.8
307,2024-06-15,Mumbai,Tea,Beverage,Veg,15,23,,,Pista House,Swiggy,4.7
308,2024-01-19,Delhi,Pizza Slice,Fast Food,Veg,105,173,,,Tasty Corner,Swiggy,4.0
309,2024-06-30,Chennai,Pizza Slice,Fast Food,Veg,102,148,,,Urban Bites,Zomato,4.0
310,2024-07-26,Kolkata,Pani Puri,Street Food,Veg,35,44,,,Mehfil,Swiggy,4.2
311,2024-08-28,Mumbai,Paneer Biryani,Biryani,Veg,200,280,,,Spice Hub,Zomato,3.8
312,2024-04-18,Delhi,Tea,Beverage,Veg,13,21,,,Urban Bites,Swiggy,4.7
313,2024-06-13,Mumbai,Chicken Fried Rice,Rice,Non-Veg,146,219,,,Spice Hub,Swiggy,4.1
314,2024-04-07,Bangalore,Pizza Slice,Fast Food,Veg,92,147,,,Mehfil,Magicpin,4.8
315,2024-05-22,Kolkata,Coffee,Beverage,Veg,29,48,,,Mehfil,Zomato,4.7
316,2024-05-07,Mumbai,Idli,South Indian,Veg,34,53,,,Pista House,Zomato,4.4
317,2024-07-06,Kolkata,Masala Dosa,South Indian,Veg,74,89,,,Shah Ghouse,Swiggy,4.7
318,2024-11-11,Hyderabad,Masala Dosa,South Indian,Veg,79,130,,,Mehfil,Swiggy,4.7
319,2024-05-19,Chennai,Sandwich,Fast Food,Veg,69,114,,,Tasty Corner,Swiggy,4.6
320,2024-08-29,Mumbai,Manchurian,Street Food,Veg,81,113,,,Mehfil,Zomato,3.9
321,2024-06-07,Hyderabad,Coffee,Beverage,Veg,28,38,,,Pista House,Swiggy,4.7
322,2024-08-23,Kolkata,Pani Puri,Street Food,Veg,38,63,,,Cafe Delight,Zomato,3.7
323,2024-08-22,Mumbai,Paneer Biryani,Biryani,Veg,198,337,,,Tasty Corner,Magicpin,3.9
324,2024-02-23,Kolkata,Chicken Burger,Fast Food,Non-Veg,145,232,,,Pista House,Magicpin,4.7
325,2024-10-22,Chennai,Chicken Biryani,Biryani,Non-Veg,226,305,,,Food Junction,Magicpin,3.9
326,2024-03-02,Delhi,Uttapam,South Indian,Veg,66,92,,,Street Treats,Magicpin,3.6
327,2024-06-06,Bangalore,Veg Pulao,Rice,Veg,107,144,,,Urban Bites,Swiggy,4.0
328,2024-10-11,Kolkata,Plain Dosa,South Indian,Veg,46,78,,,Mehfil,Magicpin,4.2
329,2024-02-29,Hyderabad,Paneer Biryani,Biryani,Veg,167,259,,,Tasty Corner,Magicpin,4.8
330,2024-07-19,Kolkata,Noodles,Street Food,Veg,87,148,,,Tasty Corner,Zomato,4.7
331,2024-03-24,Kolkata,Veg Pulao,Rice,Veg,105,147,,,Street Treats,Zomato,4.2
332,2024-12-27,Kolkata,Plain Dosa,South Indian,Veg,45,65,,,Cafe Delight,Swiggy,3.6
333,2024-02-18,Chennai,Uttapam,South Indian,Veg,83,124,,,Paradise,Zomato,4.5
334,2024-05-26,Delhi,Tea,Beverage,Veg,11,16,,,Shah Ghouse,Magicpin,4.4
335,2024-12-26,Delhi,Coffee,Beverage,Veg,35,47,,,Urban Bites,Zomato,4.2
336,2024-05-19,Chennai,Masala Dosa,South Indian,Veg,77,116,,,Mehfil,Magicpin,4.2
337,2024-08-06,Kolkata,Plain Dosa,South Indian,Veg,44,59,,,Tasty Corner,Magicpin,4.7
338,2024-04-19,Mumbai,Vada,South Indian,Veg,31,42,,,Spice Hub,Magicpin,4.7
339,2024-01-09,Chennai,Veg Biryani,Biryani,Veg,151,234,,,Tasty Corner,Zomato,4.5
340,2024-04-09,Chennai,Chicken Burger,Fast Food,Non-Veg,148,229,,,Urban Bites,Magicpin,4.7
341,2024-06-27,Bangalore,Pani Puri,Street Food,Veg,34,54,,,Shah Ghouse,Zomato,3.7
342,2024-01-24,Mumbai,Upma,South Indian,Veg,44,70,,,Cafe Delight,Swiggy,3.7
343,2024-07-08,Mumbai,Manchurian,Street Food,Veg,84,139,,,Pista House,Swiggy,3.9
344,2024-01-30,Kolkata,Idli,South Indian,Veg,35,58,,,Food Junction,Zomato,4.4
345,2024-11-27,Chennai,Vada,South Indian,Veg,36,61,,,Street Treats,Zomato,4.6
346,2024-10-28,Chennai,Sandwich,Fast Food,Veg,74,104,,,Mehfil,Zomato,4.1
347,2024-04-21,Chennai,Fried Rice,Rice,Veg,114,160,,,Shah Ghouse,Zomato,4.3
348,2024-06-07,Hyderabad,Pizza Slice,Fast Food,Veg,115,155,,,Cafe Delight,Swiggy,4.4
349,2024-11-28,Kolkata,Chicken Fried Rice,Rice,Non-Veg,133,180,,,Tasty Corner,Zomato,4.6
350,2024-12-17,Hyderabad,Vada,South Indian,Veg,35,49,,,Paradise,Swiggy,4.1
351,2024-01-14,Delhi,Veg Pulao,Rice,Veg,118,195,,,Pista House,Swiggy,4.2
352,2024-05-01,Hyderabad,Pani Puri,Street Food,Veg,35,60,,,Mehfil,Swiggy,3.8
353,2024-03-27,Hyderabad,Idli,South Indian,Veg,36,52,,,Urban Bites,Magicpin,4.2
354,2024-05-04,Mumbai,Idli,South Indian,Veg,35,47,,,Food Junction,Swiggy,4.8
355,2024-06-26,Delhi,Vada,South Indian,Veg,29,48,,,Pista House,Zomato,4.4
356,2024-05-04,Mumbai,Momos,Street Food,Veg,79,103,,,Spice Hub,Magicpin,3.7
357,2024-05-19,Chennai,Veg Pulao,Rice,Veg,116,174,,,Pista House,Zomato,3.7
358,2024-07-23,Chennai,Momos,Street Food,Veg,70,102,,,Cafe Delight,Magicpin,4.3
359,2024-11-23,Bangalore,Tea,Beverage,Veg,15,25,,,Cafe Delight,Swiggy,4.6
360,2024-12-07,Kolkata,Upma,South Indian,Veg,42,55,,,Cafe Delight,Zomato,4.0
361,2024-12-25,Bangalore,Uttapam,South Indian,Veg,69,86,,,Cafe Delight,Zomato,4.1
362,2024-11-19,Bangalore,Veg Pulao,Rice,Veg,103,175,,,Tasty Corner,Swiggy,4.3
363,2024-01-30,Mumbai,Pani Puri,Street Food,Veg,38,51,,,Urban Bites,Magicpin,3.6
364,2024-05-26,Kolkata,Veg Pulao,Rice,Veg,122,207,,,Mehfil,Swiggy,3.9
365,2024-07-24,Mumbai,Masala Dosa,South Indian,Veg,68,85,,,Cafe Delight,Swiggy,4.3
366,2024-06-14,Mumbai,Plain Dosa,South Indian,Veg,48,58,,,Cafe Delight,Magicpin,4.1
367,2024-07-11,Kolkata,Veg Pulao,Rice,Veg,116,197,,,Paradise,Swiggy,4.7
368,2024-09-27,Hyderabad,Idli,South Indian,Veg,33,54,,,Cafe Delight,Magicpin,4.2
369,2024-03-10,Mumbai,Momos,Street Food,Veg,73,124,,,Spice Hub,Magicpin,3.8
370,2024-05-17,Bangalore,Chicken Biryani,Biryani,Non-Veg,243,377,,,Tasty Corner,Zomato,3.7
371,2024-01-01,Hyderabad,Pani Puri,Street Food,Veg,37,54,,,Pista House,Swiggy,4.2
372,2024-02-02,Mumbai,French Fries,Fast Food,Veg,81,109,,,Urban Bites,Magicpin,4.4
373,2024-10-19,Mumbai,Manchurian,Street Food,Veg,91,118,,,Shah Ghouse,Magicpin,3.7
374,2024-05-15,Bangalore,Veg Burger,Fast Food,Veg,90,144,,,Urban Bites,Swiggy,4.6
375,2024-06-23,Kolkata,Vada,South Indian,Veg,33,43,,,Cafe Delight,Magicpin,4.0
376,2024-10-08,Mumbai,Veg Puff,Bakery,Veg,24,40,,,Street Treats,Zomato,4.0
377,2024-03-29,Bangalore,Veg Biryani,Biryani,Veg,160,240,,,Shah Ghouse,Zomato,4.6
378,2024-06-03,Bangalore,Veg Burger,Fast Food,Veg,96,163,,,Pista House,Swiggy,4.6
379,2024-06-20,Hyderabad,Paneer Biryani,Biryani,Veg,204,316,,,Spice Hub,Zomato,4.7
380,2024-10-10,Hyderabad,Idli,South Indian,Veg,28,39,,,Mehfil,Swiggy,4.4
381,2024-07-13,Bangalore,Veg Pulao,Rice,Veg,104,151,,,Food Junction,Zomato,4.4
382,2024-11-21,Bangalore,Paneer Biryani,Biryani,Veg,190,238,,,Street Treats,Swiggy,3.8
383,2024-05-13,Bangalore,Fried Rice,Rice,Veg,100,125,,,Pista House,Magicpin,4.7
384,2024-02-15,Hyderabad,Paneer Biryani,Biryani,Veg,175,228,,,Tasty Corner,Swiggy,4.3
385,2024-03-15,Hyderabad,Momos,Street Food,Veg,82,102,,,Urban Bites,Swiggy,4.2
386,2024-04-09,Hyderabad,Chicken Burger,Fast Food,Non-Veg,149,246,,,Cafe Delight,Zomato,3.9
387,2024-11-24,Hyderabad,Chicken Fried Rice,Rice,Non-Veg,132,224,,,Tasty Corner,Zomato,4.4
388,2024-01-30,Kolkata,Paneer Biryani,Biryani,Veg,166,224,,,Cafe Delight,Zomato,3.9
389,2024-02-13,Delhi,Pani Puri,Street Food,Veg,31,39,,,Tasty Corner,Swiggy,4.1
390,2024-09-30,Bangalore,French Fries,Fast Food,Veg,68,95,,,Spice Hub,Swiggy,4.6
391,2024-08-14,Hyderabad,Plain Dosa,South Indian,Veg,44,53,,,Street Treats,Magicpin,3.9
392,2024-05-03,Hyderabad,Veg Biryani,Biryani,Veg,152,228,,,Mehfil,Zomato,3.7
393,2024-09-24,Chennai,Paneer Biryani,Biryani,Veg,153,199,,,Spice Hub,Magicpin,4.7
394,2024-08-23,Delhi,Plain Dosa,South Indian,Veg,41,53,,,Mehfil,Swiggy,4.3
395,2024-05-31,Mumbai,Veg Biryani,Biryani,Veg,158,245,,,Cafe Delight,Magicpin,4.0
396,2024-05-10,Hyderabad,Veg Puff,Bakery,Veg,26,31,,,Street Treats,Magicpin,4.3
397,2024-05-31,Delhi,Noodles,Street Food,Veg,87,104,,,Urban Bites,Magicpin,3.9
398,2024-06-01,Delhi,French Fries,Fast Food,Veg,73,110,,,Urban Bites,Magicpin,4.0
399,2024-04-11,Mumbai,Coffee,Beverage,Veg,27,35,,,Tasty Corner,Swiggy,3.8
400,2024-04-22,Chennai,Vada,South Indian,Veg,30,50,,,Pista House,Zomato,4.7
401,2024-09-10,Delhi,Upma,South Indian,Veg,34,56,,,Cafe Delight,Zomato,4.2
402,2024-07-04,Mumbai,Upma,South Indian,Veg,36,43,,,Mehfil,Swiggy,4.6
403,2024-11-07,Kolkata,Pizza Slice,Fast Food,Veg,103,139,,,Pista House,Swiggy,3.8
404,2024-05-16,Chennai,Grilled Sandwich,Fast Food,Veg,82,123,,,Cafe Delight,Magicpin,3.8
405,2024-10-24,Delhi,Manchurian,Street Food,Veg,102,138,,,Food Junction,Zomato,4.5
406,2024-05-13,Delhi,Coffee,Beverage,Veg,32,48,,,Mehfil,Swiggy,3.7
407,2024-09-30,Bangalore,Pani Puri,Street Food,Veg,30,38,,,Pista House,Zomato,3.9
408,2024-07-19,Delhi,Coffee,Beverage,Veg,35,54,,,Food Junction,Swiggy,3.9
409,2024-11-04,Kolkata,Chicken Fried Rice,Rice,Non-Veg,142,192,,,Pista House,Zomato,4.8
410,2024-06-11,Mumbai,Chicken Burger,Fast Food,Non-Veg,133,219,,,Spice Hub,Swiggy,4.4
411,2024-05-18,Hyderabad,Coffee,Beverage,Veg,32,42,,,Spice Hub,Swiggy,4.6
412,2024-02-15,Mumbai,Veg Biryani,Biryani,Veg,140,224,,,Cafe Delight,Magicpin,4.2
413,2024-08-05,Chennai,Grilled Sandwich,Fast Food,Veg,92,143,,,Paradise,Zomato,4.2
414,2024-02-21,Chennai,Coffee,Beverage,Veg,34,44,,,Spice Hub,Zomato,4.1
415,2024-10-08,Hyderabad,Veg Pulao,Rice,Veg,120,204,,,Tasty Corner,Zomato,3.8
416,2024-12-13,Hyderabad,Veg Biryani,Biryani,Veg,167,276,,,Cafe Delight,Magicpin,3.7
417,2024-02-27,Kolkata,Chicken Fried Rice,Rice,Non-Veg,145,210,,,Pista House,Swiggy,4.4
418,2024-12-30,Kolkata,Paneer Biryani,Biryani,Veg,159,238,,,Street Treats,Zomato,4.0
419,2024-01-24,Bangalore,Momos,Street Food,Veg,80,120,,,Pista House,Swiggy,4.4
420,2024-11-29,Hyderabad,Pani Puri,Street Food,Veg,34,56,,,Tasty Corner,Magicpin,4.6
421,2024-05-17,Mumbai,Veg Biryani,Biryani,Veg,171,205,,,Tasty Corner,Swiggy,3.7
422,2024-12-08,Kolkata,Paneer Biryani,Biryani,Veg,171,256,,,Pista House,Magicpin,4.4
423,2024-11-11,Chennai,Veg Biryani,Biryani,Veg,172,241,,,Street Treats,Swiggy,4.5
424,2024-05-30,Delhi,Noodles,Street Food,Veg,88,123,,,Paradise,Swiggy,4.5
425,2024-05-20,Bangalore,Masala Dosa,South Indian,Veg,76,99,,,Spice Hub,Zomato,3.9
426,2024-09-02,Delhi,Noodles,Street Food,Veg,86,129,,,Food Junction,Magicpin,4.2
427,2024-10-18,Chennai,Veg Biryani,Biryani,Veg,156,187,,,Spice Hub,Zomato,4.6
428,2024-10-14,Kolkata,Chicken Fried Rice,Rice,Non-Veg,148,178,,,Street Treats,Zomato,4.5
429,2024-02-01,Bangalore,Sandwich,Fast Food,Veg,79,122,,,Tasty Corner,Zomato,4.3
430,2024-04-01,Chennai,Idli,South Indian,Veg,35,51,,,Mehfil,Magicpin,4.2
431,2024-02-06,Delhi,Veg Pulao,Rice,Veg,110,182,,,Paradise,Zomato,4.7
432,2024-05-11,Mumbai,Veg Burger,Fast Food,Veg,77,119,,,Pista House,Swiggy,4.1
433,2024-11-05,Bangalore,Chicken Burger,Fast Food,Non-Veg,129,181,,,Spice Hub,Magicpin,3.8
434,2024-06-11,Chennai,Grilled Sandwich,Fast Food,Veg,85,136,,,Street Treats,Magicpin,4.4
435,2024-07-02,Bangalore,Veg Burger,Fast Food,Veg,96,139,,,Urban Bites,Swiggy,4.7
436,2024-06-19,Delhi,Chicken Fried Rice,Rice,Non-Veg,116,151,,,Paradise,Magicpin,3.7
437,2024-06-06,Bangalore,Sandwich,Fast Food,Veg,76,125,,,Shah Ghouse,Swiggy,4.7
438,2024-07-18,Chennai,Veg Pulao,Rice,Veg,101,121,,,Pista House,Zomato,4.5
439,2024-09-05,Delhi,Chicken Biryani,Biryani,Non-Veg,211,253,,,Shah Ghouse,Zomato,3.7
440,2024-10-11,Hyderabad,Veg Puff,Bakery,Veg,30,36,,,Street Treats,Swiggy,4.3
441,2024-11-09,Bangalore,Idli,South Indian,Veg,36,56,,,Mehfil,Swiggy,3.8
442,2024-03-09,Hyderabad,Chicken Biryani,Biryani,Non-Veg,211,306,,,Mehfil,Magicpin,4.6
443,2024-12-10,Bangalore,Uttapam,South Indian,Veg,73,124,,,Cafe Delight,Zomato,4.4
444,2024-09-29,Delhi,Plain Dosa,South Indian,Veg,46,55,,,Mehfil,Zomato,4.3
445,2024-11-04,Kolkata,Pani Puri,Street Food,Veg,36,58,,,Shah Ghouse,Magicpin,3.7
446,2024-05-31,Hyderabad,Upma,South Indian,Veg,43,54,,,Paradise,Zomato,4.6
447,2024-06-03,Delhi,Coffee,Beverage,Veg,32,38,,,Shah Ghouse,Magicpin,3.7
448,2024-02-28,Chennai,Uttapam,South Indian,Veg,85,140,,,Food Junction,Zomato,4.0
449,2024-07-12,Chennai,Grilled Sandwich,Fast Food,Veg,101,136,,,Street Treats,Magicpin,4.5
450,2024-02-07,Mumbai,Idli,South Indian,Veg,37,52,,,Spice Hub,Zomato,3.8
451,2024-06-20,Kolkata,Veg Pulao,Rice,Veg,126,183,,,Food Junction,Swiggy,3.8
452,2024-01-24,Hyderabad,Tea,Beverage,Veg,13,18,,,Street Treats,Zomato,4.3
453,2024-05-26,Kolkata,French Fries,Fast Food,Veg,67,107,,,Urban Bites,Magicpin,3.6
454,2024-04-19,Mumbai,Idli,South Indian,Veg,28,34,,,Cafe Delight,Magicpin,4.0
455,2024-10-25,Kolkata,Pani Puri,Street Food,Veg,34,54,,,Mehfil,Swiggy,3.6
456,2024-11-06,Bangalore,Upma,South Indian,Veg,36,56,,,Mehfil,Magicpin,3.6
457,2024-01-19,Bangalore,Coffee,Beverage,Veg,32,43,,,Shah Ghouse,Magicpin,4.3
458,2024-09-09,Kolkata,Pani Puri,Street Food,Veg,31,50,,,Paradise,Swiggy,4.6
459,2024-01-19,Chennai,Masala Dosa,South Indian,Veg,71,110,,,Spice Hub,Swiggy,4.7
460,2024-08-20,Bangalore,Vada,South Indian,Veg,29,46,,,Cafe Delight,Zomato,4.7
461,2024-09-22,Mumbai,Grilled Sandwich,Fast Food,Veg,92,120,,,Tasty Corner,Magicpin,4.8
462,2024-10-02,Mumbai,Veg Burger,Fast Food,Veg,77,104,,,Pista House,Magicpin,4.2
463,2024-10-31,Hyderabad,Uttapam,South Indian,Veg,85,102,,,Spice Hub,Swiggy,3.7
464,2024-03-10,Chennai,Noodles,Street Food,Veg,90,153,,,Cafe Delight,Swiggy,4.1
465,2024-07-05,Delhi,Plain Dosa,South Indian,Veg,42,50,,,Urban Bites,Magicpin,4.2
466,2024-07-09,Mumbai,Manchurian,Street Food,Veg,95,142,,,Paradise,Zomato,3.8
467,2024-01-14,Chennai,Veg Pulao,Rice,Veg,113,153,,,Pista House,Magicpin,4.1
468,2024-01-10,Chennai,Chicken Biryani,Biryani,Non-Veg,221,320,,,Paradise,Zomato,4.7
469,2024-10-04,Bangalore,Chicken Burger,Fast Food,Non-Veg,150,248,,,Mehfil,Zomato,4.3
470,2024-02-12,Chennai,Pizza Slice,Fast Food,Veg,100,140,,,Tasty Corner,Magicpin,4.1
471,2024-02-01,Mumbai,Fried Rice,Rice,Veg,104,151,,,Food Junction,Magicpin,3.9
472,2024-10-14,Kolkata,Momos,Street Food,Veg,73,113,,,Food Junction,Zomato,4.7
473,2024-09-11,Chennai,Chicken Fried Rice,Rice,Non-Veg,129,187,,,Street Treats,Swiggy,4.0
474,2024-09-20,Delhi,Pizza Slice,Fast Food,Veg,107,171,,,Food Junction,Swiggy,4.2
475,2024-07-24,Chennai,Veg Pulao,Rice,Veg,107,177,,,Shah Ghouse,Swiggy,4.6
476,2024-12-20,Delhi,Fried Rice,Rice,Veg,96,130,,,Mehfil,Magicpin,3.8
477,2024-12-13,Bangalore,Chicken Fried Rice,Rice,Non-Veg,148,244,,,Cafe Delight,Zomato,4.3
478,2024-04-26,Kolkata,Noodles,Street Food,Veg,74,100,,,Street Treats,Zomato,3.8
479,2024-10-30,Hyderabad,Manchurian,Street Food,Veg,101,136,,,Cafe Delight,Zomato,4.6
480,2024-09-11,Bangalore,Chicken Biryani,Biryani,Non-Veg,199,298,,,Urban Bites,Magicpin,4.2
481,2024-11-07,Chennai,Veg Pulao,Rice,Veg,106,148,,,Shah Ghouse,Swiggy,4.0
482,2024-07-28,Bangalore,Chicken Burger,Fast Food,Non-Veg,138,207,,,Cafe Delight,Swiggy,3.8
483,2024-10-03,Kolkata,Manchurian,Street Food,Veg,87,130,,,Cafe Delight,Swiggy,4.1
484,2024-03-30,Bangalore,Idli,South Indian,Veg,34,48,,,Urban Bites,Magicpin,4.3
485,2024-12-20,Delhi,French Fries,Fast Food,Veg,72,122,,,Urban Bites,Magicpin,3.7
486,2024-07-25,Delhi,Plain Dosa,South Indian,Veg,41,51,,,Cafe Delight,Swiggy,4.8
487,2024-06-25,Chennai,Veg Pulao,Rice,Veg,109,142,,,Street Treats,Magicpin,4.2
488,2024-11-28,Hyderabad,Uttapam,South Indian,Veg,71,103,,,Paradise,Zomato,3.8
489,2024-11-21,Delhi,Tea,Beverage,Veg,13,16,,,Paradise,Magicpin,3.7
490,2024-02-28,Mumbai,Chicken Burger,Fast Food,Non-Veg,135,162,,,Tasty Corner,Swiggy,3.9
491,2024-11-03,Bangalore,Chicken Fried Rice,Rice,Non-Veg,131,177,,,Mehfil,Swiggy,4.0
492,2024-10-20,Bangalore,Pizza Slice,Fast Food,Veg,96,149,,,Pista House,Magicpin,3.9
493,2024-01-29,Chennai,Manchurian,Street Food,Veg,83,100,,,Street Treats,Swiggy,4.7
494,2024-12-17,Chennai,Pizza Slice,Fast Food,Veg,86,120,,,Food Junction,Magicpin,3.9
495,2024-04-07,Mumbai,Coffee,Beverage,Veg,35,46,,,Food Junction,Magicpin,3.8
496,2024-01-10,Mumbai,Pani Puri,Street Food,Veg,32,53,,,Tasty Corner,Swiggy,4.8
497,2024-10-20,Delhi,Manchurian,Street Food,Veg,104,161,,,Cafe Delight,Swiggy,4.0
498,2024-07-24,Chennai,Veg Pulao,Rice,Veg,128,205,,,Street Treats,Swiggy,4.5
499,2024-10-06,Bangalore,Paneer Biryani,Biryani,Veg,190,238,,,Street Treats,Magicpin,4.7
500,2024-03-18,Chennai,Chicken Biryani,Biryani,Non-Veg,222,300,,,Shah Ghouse,Zomato,4.0
501,2024-07-07,Bangalore,Noodles,Street Food,Veg,83,104,,,Cafe Delight,Zomato,4.7
502,2024-03-07,Kolkata,Tea,Beverage,Veg,14,24,,,Mehfil,Zomato,4.2
503,2024-09-09,Chennai,Fried Rice,Rice,Veg,110,160,,,Mehfil,Magicpin,3.8
504,2024-07-17,Bangalore,Paneer Biryani,Biryani,Veg,203,244,,,Food Junction,Magicpin,4.6
505,2024-08-04,Delhi,Idli,South Indian,Veg,35,46,,,Tasty Corner,Magicpin,3.6
506,2024-02-06,Delhi,Fried Rice,Rice,Veg,90,135,,,Tasty Corner,Magicpin,3.9
507,2024-02-27,Kolkata,Upma,South Indian,Veg,35,44,,,Spice Hub,Swiggy,4.3
508,2024-09-05,Bangalore,Vada,South Indian,Veg,30,36,,,Mehfil,Zomato,4.1
509,2024-12-01,Delhi,Coffee,Beverage,Veg,30,51,,,Paradise,Zomato,4.5
510,2024-10-24,Hyderabad,Chicken Biryani,Biryani,Non-Veg,241,386,,,Pista House,Swiggy,4.2
511,2024-12-27,Delhi,Grilled Sandwich,Fast Food,Veg,77,96,,,Paradise,Magicpin,4.7
512,2024-11-27,Mumbai,Grilled Sandwich,Fast Food,Veg,100,140,,,Shah Ghouse,Swiggy,4.1
513,2024-01-07,Delhi,Grilled Sandwich,Fast Food,Veg,84,118,,,Paradise,Magicpin,4.4
514,2024-09-21,Hyderabad,Idli,South Indian,Veg,28,34,,,Cafe Delight,Magicpin,3.9
515,2024-06-16,Kolkata,Vada,South Indian,Veg,30,51,,,Shah Ghouse,Zomato,3.9
516,2024-04-13,Bangalore,Pani Puri,Street Food,Veg,33,43,,,Street Treats,Magicpin,4.4
517,2024-01-12,Chennai,Upma,South Indian,Veg,44,53,,,Street Treats,Swiggy,4.6
518,2024-03-03,Chennai,Momos,Street Food,Veg,68,102,,,Pista House,Zomato,4.1
519,2024-02-23,Delhi,Masala Dosa,South Indian,Veg,78,105,,,Spice Hub,Zomato,4.6
